Index,Accident_Severity,Accident Date,Latitude,Light_Conditions,District Area,Longitude,Number_of_Casualties,Number_of_Vehicles,Road_Surface_Conditions,Road_Type,Urban_or_Rural_Area,Weather_Conditions,Vehicle_Type
200701BS70536,Slight,06-09-2019,51.488673,Darkness - lights lit,Kensington and Chelsea,-0.169724,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70537,Slight,08-10-2019,51.485496,Daylight,Kensington and Chelsea,-0.173596,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70538,Slight,06-10-2019,51.498269,Darkness - lights lit,Kensington and Chelsea,-0.16228,1,1,Dry,One way street,Urban,Fine no high winds,Taxi/Private hire car
200701BS70539,Serious,14-10-2019,51.491861,Darkness - lights lit,Kensington and Chelsea,-0.201432,9,3,Dry,Dual carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70540,Slight,07-10-2019,51.509044,Daylight,Kensington and Chelsea,-0.196,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70541,Serious,07-10-2019,51.494756,Darkness - lights lit,Kensington and Chelsea,-0.185039,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70542,Slight,03-10-2019,51.481744,Daylight,Kensington and Chelsea,-0.175186,1,2,Dry,Single carriageway,Urban,Fine no high winds,Goods over 3.5t. and under 7.5t
200701BS70543,Slight,03-10-2019,51.495773,Daylight,Kensington and Chelsea,-0.16944,1,2,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70544,Slight,03-10-2019,51.495716,Darkness - lights lit,Kensington and Chelsea,-0.171603,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70545,Slight,28-09-2019,51.505512,Daylight,Kensington and Chelsea,-0.21199,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701BS70546,Slight,03-10-2019,51.485757,Darkness - lights lit,Kensington and Chelsea,-0.150108,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70547,Slight,09-06-2019,51.515731,Daylight,Hammersmith and Fulham,-0.221679,1,2,Dry,Roundabout,Urban,Fine no high winds,Goods over 3.5t. and under 7.5t
200701BS70548,Slight,18-09-2019,51.494588,Daylight,Kensington and Chelsea,-0.162716,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70549,Slight,03-10-2019,51.484188,Daylight,Kensington and Chelsea,-0.176241,1,2,Dry,Single carriageway,Urban,Fine no high winds,Goods 7.5 tonnes mgw and over
200701BS70550,Slight,08-10-2019,51.482865,Daylight,Kensington and Chelsea,-0.177878,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70552,Slight,12-10-2019,51.486145,Daylight,Kensington and Chelsea,-0.180628,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70553,Serious,28-09-2019,51.501947,Daylight,Kensington and Chelsea,-0.190661,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70554,Slight,25-09-2019,51.517796,Daylight,Kensington and Chelsea,-0.215545,1,2,Wet or damp,Roundabout,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70555,Slight,07-10-2019,51.500304,Daylight,Kensington and Chelsea,-0.194905,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70556,Slight,16-10-2019,51.494835,Daylight,Kensington and Chelsea,-0.184316,1,2,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70557,Slight,10-10-2019,51.493435,Daylight,Kensington and Chelsea,-0.158008,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70559,Slight,06-10-2019,51.494521,Darkness - lights lit,Kensington and Chelsea,-0.158397,2,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70560,Slight,16-10-2019,51.488145,Daylight,Kensington and Chelsea,-0.193656,1,3,Wet or damp,Single carriageway,Urban,Raining no high winds,Motorcycle 125cc and under
200701BS70561,Serious,12-10-2019,51.502314,Daylight,Kensington and Chelsea,-0.214565,1,1,Wet or damp,Single carriageway,Urban,Raining no high winds,Motorcycle 125cc and under
200701BS70562,Serious,08-10-2019,51.482637,Daylight,Kensington and Chelsea,-0.186385,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70563,Slight,29-09-2019,51.515099,Daylight,Hammersmith and Fulham,-0.22156,1,2,Dry,Roundabout,Urban,Fine no high winds,Car
200701BS70565,Slight,07-10-2019,51.495204,Daylight,Kensington and Chelsea,-0.179115,1,2,Dry,Single carriageway,Urban,Fine no high winds,Goods over 3.5t. and under 7.5t
200701BS70566,Serious,15-10-2019,51.491782,Daylight,Kensington and Chelsea,-0.178819,2,2,Dry,Single carriageway,Urban,Fine no high winds,Goods 7.5 tonnes mgw and over
200701BS70567,Serious,12-10-2019,51.504931,Daylight,Kensington and Chelsea,-0.215183,1,2,Wet or damp,Dual carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70568,Slight,16-10-2019,51.522085,Daylight,Kensington and Chelsea,-0.201972,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70569,Slight,31-08-2019,51.483603,Daylight,Kensington and Chelsea,-0.184906,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70570,Slight,17-10-2019,51.487628,Daylight,Kensington and Chelsea,-0.195117,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70571,Slight,12-10-2019,51.491874,Daylight,Kensington and Chelsea,-0.184722,2,3,Wet or damp,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70572,Serious,22-10-2019,51.497013,Darkness - lights lit,Kensington and Chelsea,-0.168237,1,1,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70573,Slight,23-10-2019,51.482076,Daylight,Kensington and Chelsea,-0.173445,2,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70574,Slight,09-10-2019,51.504851,Daylight,Kensington and Chelsea,-0.198183,1,2,Wet or damp,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70575,Serious,23-10-2019,51.522078,Daylight,Westminster,-0.201539,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70576,Slight,18-10-2019,51.504841,Daylight,Kensington and Chelsea,-0.215187,1,2,Dry,Slip road,Urban,Fine no high winds,Car
200701BS70577,Slight,23-10-2019,51.496605,Darkness - lights lit,Kensington and Chelsea,-0.205856,4,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70578,Slight,19-09-2019,51.521988,Daylight,Westminster,-0.201543,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70579,Serious,18-10-2019,51.490972,Darkness - lights lit,Kensington and Chelsea,-0.190375,1,2,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70580,Slight,17-10-2019,51.509293,Daylight,Kensington and Chelsea,-0.194693,1,1,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70581,Slight,09-10-2019,51.508882,Daylight,Kensington and Chelsea,-0.197159,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70582,Slight,20-09-2019,51.488776,Daylight,Kensington and Chelsea,-0.176346,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70583,Slight,10-09-2019,51.500304,Daylight,Kensington and Chelsea,-0.194905,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70584,Slight,19-10-2019,51.514399,Darkness - lights lit,Kensington and Chelsea,-0.199248,2,2,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70585,Slight,22-10-2019,51.500819,Darkness - lights lit,Kensington and Chelsea,-0.193299,1,3,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70586,Slight,20-10-2019,51.495773,Darkness - lights lit,Kensington and Chelsea,-0.16944,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70588,Slight,24-10-2019,51.500731,Daylight,Kensington and Chelsea,-0.193447,1,1,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70589,Slight,20-10-2019,51.487369,Darkness - lights lit,Kensington and Chelsea,-0.195848,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70590,Slight,25-10-2019,51.497035,Daylight,Kensington and Chelsea,-0.204542,1,2,Wet or damp,Single carriageway,Urban,Raining no high winds,Bus or coach (17 or more pass seats)
200701BS70591,Slight,08-06-2019,51.495204,Daylight,Kensington and Chelsea,-0.179115,2,2,Dry,Dual carriageway,Urban,Fine no high winds,Goods 7.5 tonnes mgw and over
200701BS70592,Slight,17-08-2019,51.485669,Daylight,Kensington and Chelsea,-0.173157,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701BS70593,Slight,11-09-2019,51.494087,Darkness - lights lit,Kensington and Chelsea,-0.182473,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70594,Slight,25-09-2019,51.501656,Daylight,Westminster,-0.160415,1,1,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70595,Slight,25-10-2019,51.495206,Darkness - lights lit,Kensington and Chelsea,-0.179259,1,1,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70596,Slight,26-10-2019,51.509127,Darkness - lights lit,Kensington and Chelsea,-0.195565,1,2,Wet or damp,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70597,Serious,05-10-2019,51.517749,Daylight,Kensington and Chelsea,-0.200701,1,2,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70598,Slight,19-10-2019,51.484349,Daylight,Kensington and Chelsea,-0.186605,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701BS70600,Slight,19-09-2019,51.482079,Darkness - lights lit,Kensington and Chelsea,-0.173589,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70601,Slight,05-11-2019,51.487657,Darkness - lights lit,Kensington and Chelsea,-0.168036,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70603,Slight,22-09-2019,51.48615,Darkness - lights lit,Kensington and Chelsea,-0.169393,2,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70604,Serious,06-11-2019,51.497015,Daylight,Kensington and Chelsea,-0.168381,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70606,Slight,06-11-2019,51.502134,Daylight,Kensington and Chelsea,-0.191086,1,1,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70607,Slight,06-01-2019,51.513744,Darkness - lights lit,Kensington and Chelsea,-0.203453,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70608,Slight,29-10-2019,51.490351,Daylight,Kensington and Chelsea,-0.162022,1,2,Dry,Single carriageway,Urban,Fine no high winds,Goods over 3.5t. and under 7.5t
200701BS70609,Slight,29-09-2019,51.482074,Daylight,Kensington and Chelsea,-0.173301,1,2,Wet or damp,Single carriageway,Urban,Raining no high winds,Taxi/Private hire car
200701BS70610,Slight,08-11-2019,51.500738,Daylight,Kensington and Chelsea,-0.193879,1,2,Dry,Dual carriageway,Urban,Fine no high winds,Other vehicle
200701BS70611,Serious,27-10-2019,51.484361,Daylight,Kensington and Chelsea,-0.175802,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70612,Serious,09-11-2019,51.494319,Darkness - lights lit,Kensington and Chelsea,-0.174252,1,2,Dry,One way street,Urban,Fine no high winds,Taxi/Private hire car
200701BS70613,Slight,31-10-2019,51.484887,Daylight,Kensington and Chelsea,-0.174917,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70614,Slight,02-11-2019,51.48217,Darkness - lights lit,Kensington and Chelsea,-0.17949,1,1,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70615,Slight,01-11-2019,51.494613,Darkness - lights lit,Kensington and Chelsea,-0.193257,2,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70617,Slight,31-10-2019,51.497288,Darkness - lights lit,Kensington and Chelsea,-0.197617,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70618,Slight,18-10-2019,51.509374,Daylight,Kensington and Chelsea,-0.194114,1,2,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70619,Slight,19-11-2019,51.522078,Daylight,Westminster,-0.201539,1,2,Wet or damp,Single carriageway,Urban,Other,Motorcycle 125cc and under
200701BS70620,Slight,12-11-2019,51.487637,Daylight,Kensington and Chelsea,-0.178264,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70621,Slight,27-10-2019,51.482582,Daylight,Kensington and Chelsea,-0.171264,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70622,Slight,12-11-2019,51.504764,Darkness - lights lit,Hammersmith and Fulham,-0.216054,1,2,Dry,Roundabout,Urban,Fine no high winds,Car
200701BS70623,Slight,28-10-2019,51.523887,Darkness - lights lit,Kensington and Chelsea,-0.21401,1,2,Wet or damp,Roundabout,Urban,Raining no high winds,Motorcycle over 125cc and up to 500cc
200701BS70624,Slight,09-11-2019,51.498153,Darkness - lights lit,Kensington and Chelsea,-0.183752,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70625,Slight,12-11-2019,51.495202,Daylight,Kensington and Chelsea,-0.178971,1,1,Dry,Dual carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70626,Slight,13-11-2019,51.484361,Daylight,Kensington and Chelsea,-0.175802,1,2,Dry,Single carriageway,Urban,Fine no high winds,Goods over 3.5t. and under 7.5t
200701BS70627,Slight,16-11-2019,51.489214,Daylight,Kensington and Chelsea,-0.164084,1,1,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70629,Slight,08-11-2019,51.491951,Darkness - lights lit,Kensington and Chelsea,-0.201429,1,2,Wet or damp,Dual carriageway,Urban,Raining no high winds,Car
200701BS70630,Slight,10-11-2019,51.493084,Darkness - lights lit,Kensington and Chelsea,-0.199079,5,3,Dry,Dual carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70631,Slight,09-11-2019,51.495361,Daylight,Kensington and Chelsea,-0.177668,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 50cc and under
200701BS70632,Slight,20-11-2019,51.516658,Daylight,Kensington and Chelsea,-0.205789,1,1,Wet or damp,Single carriageway,Urban,Raining no high winds,Motorcycle 125cc and under
200701BS70633,Slight,15-11-2019,51.516749,Daylight,Kensington and Chelsea,-0.20002,1,3,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70634,Slight,19-11-2019,51.490546,Daylight,Kensington and Chelsea,-0.186071,1,2,Wet or damp,Single carriageway,Urban,Raining no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70635,Slight,19-11-2019,51.523059,Daylight,Kensington and Chelsea,-0.206834,1,1,Wet or damp,Roundabout,Urban,Raining no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70636,Slight,12-11-2019,51.481746,Daylight,Kensington and Chelsea,-0.17533,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70637,Slight,10-11-2019,51.51417,Daylight,Kensington and Chelsea,-0.20776,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70638,Slight,03-11-2019,51.482074,Daylight,Kensington and Chelsea,-0.173301,1,3,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200701BS70639,Slight,26-11-2019,51.492655,Daylight,Kensington and Chelsea,-0.200393,1,1,Dry,Dual carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70640,Slight,22-11-2019,51.48166,Daylight,Kensington and Chelsea,-0.181383,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70641,Slight,24-11-2019,51.4975,Darkness - lights lit,Kensington and Chelsea,-0.159141,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70642,Slight,19-11-2019,51.494902,Darkness - lights lit,Kensington and Chelsea,-0.182872,1,1,Wet or damp,Single carriageway,Urban,Raining no high winds,Van / Goods 3.5 tonnes mgw or under
200701BS70643,Slight,27-11-2019,51.504784,Daylight,Kensington and Chelsea,-0.193863,1,2,Wet or damp,Single carriageway,Urban,Raining no high winds,Goods 7.5 tonnes mgw and over
200701BS70644,Slight,18-11-2019,51.489306,Darkness - lights lit,Kensington and Chelsea,-0.175749,1,3,Wet or damp,Single carriageway,Urban,Raining no high winds,Car
200701BS70645,Slight,21-11-2019,51.523238,Darkness - lights lit,Kensington and Chelsea,-0.206827,1,2,Wet or damp,Roundabout,Urban,Raining no high winds,Bus or coach (17 or more pass seats)
200701BS70647,Slight,27-11-2019,51.527783,Daylight,Westminster,-0.215876,1,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70648,Slight,23-11-2019,51.497015,Darkness - lights lit,Kensington and Chelsea,-0.168381,1,2,Dry,Single carriageway,Urban,Fine no high winds,Car
200701BS70650,Slight,26-11-2019,51.483301,Daylight,Kensington and Chelsea,-0.176997,1,1,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70652,Slight,15-11-2019,51.517386,Daylight,Kensington and Chelsea,-0.206337,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70653,Slight,05-11-2019,51.484977,Daylight,Kensington and Chelsea,-0.174913,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc
200701BS70654,Slight,29-11-2019,51.503958,Darkness - lights lit,Kensington and Chelsea,-0.21623,1,1,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
200701BS70655,Slight,20-10-2019,51.483603,Daylight,Kensington and Chelsea,-0.184906,1,2,Wet or damp,Single carriageway,Urban,Raining no high winds,Car
200701BS70657,Slight,12-06-2019,51.505512,Daylight,Kensington and Chelsea,-0.21199,1,2,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70658,Slight,28-11-2019,51.484875,Daylight,Kensington and Chelsea,-0.18572,1,2,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70659,Serious,22-11-2019,51.515928,Daylight,Kensington and Chelsea,-0.205097,1,1,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under
200701BS70660,Slight,05-11-2019,51.516875,Darkness - lights lit,Kensington and Chelsea,-0.21414,1,1,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200701BS70662,Slight,28-11-2019,51.507123,Daylight,Kensington and Chelsea,-0.205587,2,2,Dry,Single carriageway,Urban,Fine no high winds,Taxi/Private hire car
